id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
35378,2,0,2,4,0,0,0,109,2018,5,7,0,0,0,0,80.75,0,0
40006,1,0,0,3,0,0,1,81,2018,6,16,1,0,0,0,95.4,0,0
24679,1,0,0,1,0,0,0,1,2018,11,3,0,0,0,0,120.0,0,0
37432,2,0,1,2,0,0,1,95,2018,6,6,1,0,0,0,132.3,0,1
21126,1,0,0,0,0,0,1,2,2018,4,5,4,0,0,0,0.0,1,0
17246,3,0,1,0,0,0,1,72,2018,9,14,1,0,0,0,168.3,2,0
15737,2,0,2,7,0,0,1,53,2018,11,11,1,0,0,0,97.87,4,0
30180,2,0,1,3,0,0,1,63,2018,9,8,1,0,0,0,149.4,1,1
36283,2,0,0,4,0,0,1,270,2018,4,20,1,0,0,0,62.8,0,1
12964,2,0,0,2,0,0,2,23,2017,12,16,1,0,0,0,77.25,1,0
20854,3,0,0,3,0,0,0,50,2018,11,25,0,0,0,0,98.1,0,0
9999,2,1,2,2,0,0,0,190,2018,12,6,1,0,0,0,100.3,0,1
30785,2,0,0,2,0,0,0,193,2018,6,28,1,0,0,0,96.3,0,1
28492,2,2,0,2,0,0,3,77,2018,5,1,1,0,0,0,198.9,1,0
3825,2,0,0,5,0,0,1,4,2018,12,20,1,0,0,0,117.5,1,0
4958,3,0,1,2,0,0,1,42,2018,4,14,1,0,0,0,112.5,1,0
32313,2,0,0,2,0,0,0,21,2017,10,21,0,0,0,0,65.0,0,0
41525,2,0,0,4,1,0,0,99,2018,6,6,1,0,0,0,89.25,0,1
37759,1,0,2,1,0,0,0,202,2018,10,22,1,0,0,0,120.0,0,1
41092,2,0,2,0,0,0,1,76,2018,7,10,1,0,0,0,127.8,2,0
9144,2,0,2,2,0,0,0,126,2018,9,23,1,0,0,0,129.6,0,1
28714,2,0,0,5,0,0,0,122,2018,8,9,0,0,0,0,85.0,0,0
14582,2,0,2,7,0,0,0,13,2018,1,8,1,0,0,0,78.2,0,0
8896,2,0,0,3,0,0,0,42,2017,9,30,1,1,1,0,111.6,0,0
38901,2,0,0,3,0,0,0,169,2018,9,22,0,0,0,0,105.0,0,1
10011,2,0,0,3,1,0,0,197,2018,8,3,1,0,0,0,112.0,0,1
21218,2,0,2,1,0,0,0,107,2018,7,23,1,0,0,0,105.3,1,1
7683,2,0,0,1,2,0,0,102,2017,10,16,0,0,0,0,80.0,0,1
23807,2,0,1,1,0,0,0,90,2018,5,8,0,0,0,0,75.0,0,0
15070,2,0,2,2,2,0,0,39,2017,9,13,1,0,0,0,94.5,0,0
34582,2,0,0,2,1,0,0,194,2018,9,8,1,0,0,0,87.13,0,1
38362,2,0,0,4,0,0,0,270,2018,11,20,0,0,0,0,62.8,0,1
34309,3,0,0,1,0,0,1,34,2018,8,22,1,0,0,0,168.3,3,0
3054,2,1,0,1,0,0,0,173,2018,9,15,1,0,0,0,143.1,2,1
11686,2,0,0,4,0,0,1,96,2018,4,20,1,0,0,0,93.08,1,0
6917,2,1,0,1,0,0,0,92,2018,11,11,0,0,0,0,90.0,0,0
34256,2,0,0,1,0,0,1,83,2018,7,24,1,0,0,0,123.3,1,0
885,2,0,2,4,0,0,0,180,2018,8,26,1,0,0,0,90.95,0,1
6288,2,0,2,2,0,0,0,80,2018,4,10,0,0,0,0,80.75,0,0
31328,2,0,0,1,0,0,1,48,2018,9,15,1,0,0,0,149.4,1,0
23655,2,0,0,2,0,0,0,157,2018,12,16,0,0,0,0,68.0,0,0
14007,2,0,0,2,0,0,0,193,2018,7,20,0,0,0,0,120.0,0,1
28521,2,0,2,1,2,0,0,110,2017,7,25,1,0,0,0,94.5,0,0
5274,3,0,1,2,0,0,0,56,2018,7,25,0,0,0,0,160.0,0,0
14529,2,0,2,4,0,0,0,27,2018,6,6,0,0,0,0,110.0,0,0
27645,2,0,2,4,0,0,0,164,2018,5,3,1,0,0,0,99.45,0,1
23119,2,2,2,5,0,0,3,160,2018,7,21,1,0,0,0,167.95,0,1
27060,2,0,2,3,0,0,0,198,2018,7,8,1,0,0,0,90.95,1,0
40209,2,0,1,3,2,0,0,207,2018,8,29,1,0,0,0,123.25,1,1
40649,1,0,2,2,0,0,0,67,2018,10,17,1,0,0,0,80.75,1,0
41002,2,0,2,2,0,0,0,64,2018,12,4,0,0,0,0,68.0,1,0
12847,2,2,2,2,0,0,2,29,2018,10,2,1,0,0,0,139.05,4,0
19948,2,0,1,3,0,0,0,85,2018,10,6,0,0,0,0,90.0,1,0
12965,2,0,1,2,0,0,0,226,2018,10,29,0,0,0,0,70.0,1,0
25048,1,0,1,4,0,0,0,91,2017,9,30,0,0,0,0,80.0,0,1
749,2,0,2,4,0,0,0,115,2018,12,23,1,0,0,0,88.4,2,0
28545,2,0,0,1,0,0,0,11,2017,11,23,0,0,0,0,101.0,0,1
3437,2,0,1,2,1,0,0,121,2018,11,14,1,0,0,0,79.2,0,1
12344,2,0,2,1,0,0,1,41,2017,11,13,0,0,0,0,60.0,0,0
20407,2,0,2,2,1,0,0,27,2018,12,2,1,0,0,0,54.71,0,0
34372,1,0,2,2,0,0,0,65,2017,9,11,1,0,0,0,118.14,0,0
12059,2,0,0,2,0,0,0,107,2018,6,10,0,0,0,0,130.0,1,0
40326,2,0,1,3,0,0,0,6,2018,8,8,1,0,0,0,171.0,1,1
8912,2,1,2,3,2,0,0,75,2018,12,26,0,0,0,0,100.08,1,0
17991,2,0,0,3,0,0,1,115,2018,9,29,1,0,0,0,129.59,2,0
28166,1,0,2,3,0,0,1,16,2018,4,7,1,0,0,0,127.5,0,0
12620,1,0,2,2,0,0,0,163,2018,10,23,0,0,0,0,80.75,0,0
12517,1,0,0,2,0,0,1,32,2018,9,9,1,0,0,0,149.4,0,1
6210,2,0,1,4,0,0,1,199,2018,12,28,1,0,0,0,97.18,0,1
13616,2,0,2,1,2,0,0,273,2017,7,17,1,0,0,0,109.0,0,1
23358,1,0,1,1,0,0,1,28,2018,5,23,1,0,0,0,156.0,0,0
24483,2,2,0,1,0,1,2,1,2018,2,9,1,0,0,0,83.03,1,0
9347,2,0,3,5,1,0,0,161,2018,6,28,1,0,0,0,95.69,2,0
36167,2,0,0,3,0,0,0,44,2018,11,22,0,0,0,0,75.0,0,0
10667,1,0,0,3,0,0,0,78,2018,3,29,1,0,0,0,63.75,1,0
33268,3,0,1,2,0,0,1,6,2018,2,11,1,0,0,0,130.0,2,0
6027,2,0,2,3,0,0,0,157,2018,8,28,0,0,0,0,80.75,0,0
3699,1,0,1,2,0,1,0,13,2018,7,11,2,1,0,2,67.0,1,0
8652,3,0,0,4,0,0,0,192,2018,8,13,1,0,0,0,130.05,0,1
24231,2,0,0,2,0,0,0,148,2018,5,22,1,0,0,0,105.3,0,1
1329,2,0,2,5,0,0,1,69,2018,7,31,1,0,0,0,140.4,2,1
14034,3,0,1,2,0,0,1,100,2018,7,9,1,0,0,0,146.7,2,0
18543,2,0,0,2,0,0,0,315,2018,12,2,0,0,0,0,52.0,0,1
35334,2,0,0,2,0,0,0,130,2018,5,31,0,0,0,0,105.9,0,0
5125,2,1,2,4,0,0,0,49,2018,8,30,1,0,0,0,109.8,3,0
1571,2,1,0,3,0,0,0,45,2018,12,31,1,0,0,0,122.0,2,0
27556,1,0,2,0,2,0,0,13,2017,12,6,1,1,0,1,0.0,1,0
35438,2,0,2,1,2,0,0,34,2017,10,18,0,0,0,0,104.0,0,0
15698,2,0,1,3,0,0,0,118,2018,6,27,1,0,0,0,107.95,0,1
19549,2,0,2,2,0,0,0,141,2018,5,3,1,0,0,0,104.55,1,1
25578,2,0,2,5,0,0,0,41,2018,3,5,0,0,0,0,112.0,1,0
25632,2,0,0,3,1,0,0,91,2018,4,12,1,0,0,0,58.9,0,1
20979,2,0,1,2,0,0,0,60,2018,11,14,0,0,0,0,75.0,0,1
34478,2,1,0,4,2,0,0,21,2018,3,23,1,0,0,0,129.75,1,1
18458,2,0,1,2,1,0,0,76,2018,4,18,0,0,0,0,72.25,2,0
38616,2,0,0,1,0,0,0,32,2018,6,8,0,0,0,0,120.0,0,0
26770,2,0,2,1,0,0,2,11,2018,1,2,1,0,0,0,86.75,1,0
41721,2,0,0,4,0,0,0,33,2017,9,15,0,0,0,0,104.0,0,0
34143,2,2,2,3,0,0,3,19,2018,3,4,1,0,0,0,171.0,0,1
21283,2,0,0,3,0,0,0,100,2018,4,19,1,0,0,0,90.9,0,1
25077,2,0,1,2,0,0,0,81,2018,3,25,0,0,0,0,95.0,0,0
20809,2,0,0,2,0,0,0,117,2018,3,29,0,0,0,0,72.67,0,1
39281,2,0,2,3,0,0,2,304,2018,8,20,1,0,0,0,65.6,1,0
11850,2,0,1,2,0,0,0,3,2017,9,24,1,0,0,0,190.93,1,0
8449,2,0,0,3,0,0,2,33,2018,3,15,1,0,0,0,83.61,2,0
14624,2,0,0,1,0,0,0,163,2018,10,15,0,0,0,0,115.0,1,1
15542,2,0,0,2,0,0,0,37,2018,9,30,0,0,0,0,105.0,0,0
2202,2,0,2,4,0,0,3,30,2018,5,21,1,0,0,0,136.72,1,0
3477,2,0,2,1,0,0,0,87,2018,12,11,0,0,0,0,75.0,0,0
24332,3,0,0,3,0,0,1,27,2018,12,17,1,0,0,0,126.0,0,0
8265,2,0,2,5,0,0,0,123,2018,4,16,1,0,0,0,70.73,1,0
15628,2,0,0,5,0,0,1,149,2018,7,9,1,0,0,0,129.0,0,1
12049,2,0,2,9,0,0,2,6,2018,12,15,1,0,0,0,65.29,1,0
201,2,0,2,5,1,0,0,122,2018,6,29,1,0,0,0,116.1,0,1
695,2,0,2,5,0,0,0,144,2018,7,12,1,0,0,0,72.25,0,0
13776,1,0,1,2,0,1,0,0,2018,3,14,2,1,0,16,65.0,1,0
36816,1,0,0,1,0,0,0,116,2018,4,17,1,0,0,0,81.9,1,0
1428,2,0,2,5,0,0,0,72,2018,5,13,1,0,0,0,119.85,1,1
16868,3,0,1,3,0,0,1,117,2018,6,11,1,0,0,0,150.45,0,1
24420,1,0,1,0,0,0,0,110,2018,10,11,0,0,0,0,110.0,0,1
8551,2,0,0,2,2,0,0,56,2018,9,17,0,0,0,0,82.0,0,0
3733,1,0,3,7,1,0,0,64,2018,5,18,1,0,0,0,130.9,0,0
22883,2,0,1,3,0,0,0,188,2018,8,1,1,0,0,0,123.75,0,1
34740,1,0,0,1,2,0,0,221,2018,10,12,0,0,0,0,73.0,0,0
14213,1,0,2,3,0,0,0,81,2018,11,6,1,0,0,0,146.6,1,1
13002,3,0,0,1,0,0,1,1,2018,5,6,1,0,0,0,197.0,0,1
28313,2,0,1,5,0,0,1,167,2018,12,26,1,0,0,0,97.75,1,1
21222,2,1,2,0,0,0,0,23,2018,4,3,1,0,0,0,129.0,0,1
10719,2,0,2,5,0,0,0,185,2018,7,30,1,0,0,0,90.95,0,1
17691,0,2,1,2,0,0,2,2,2018,5,16,1,0,0,0,97.54,1,0
15264,3,0,2,5,0,0,1,150,2018,6,4,1,0,0,0,126.86,0,1
30616,1,0,2,4,0,0,0,83,2018,10,10,1,0,0,0,90.18,1,0
40591,3,0,0,3,0,0,1,35,2018,4,15,1,0,0,0,152.1,0,1
6019,1,0,2,1,2,0,0,80,2018,4,10,0,0,0,0,100.0,1,0
9891,1,0,1,3,0,0,0,215,2018,9,29,1,0,0,0,106.25,1,0
37490,1,0,0,4,0,0,0,270,2018,4,20,0,0,0,0,62.8,0,0
18417,2,1,0,1,0,0,0,155,2018,8,7,1,0,0,0,130.5,0,1
33350,2,0,2,1,0,0,0,41,2018,2,13,0,0,0,0,85.0,0,0
2450,3,0,2,2,0,0,1,1,2018,12,30,1,0,0,0,120.0,2,0
1504,1,0,0,3,0,0,0,191,2018,6,23,0,0,0,0,95.0,0,1
3768,2,0,1,3,0,0,0,151,2018,7,18,0,0,0,0,72.25,0,1
33280,2,2,0,2,0,1,3,1,2018,8,11,1,0,0,0,250.0,2,0
6990,2,0,1,1,0,0,0,167,2018,8,5,1,0,0,0,105.3,0,0
40394,1,0,2,6,0,0,0,29,2018,2,5,1,0,0,0,70.91,0,0
28938,1,0,1,1,0,0,0,81,2018,11,21,1,0,0,0,86.4,1,1
11804,1,0,2,4,1,0,0,79,2018,7,31,1,0,0,0,120.6,0,1
23003,2,0,2,4,0,0,0,336,2018,9,21,0,0,0,0,78.0,0,1
23256,2,0,0,3,0,0,1,266,2018,12,29,1,0,0,0,104.55,1,0
18757,3,0,2,3,0,0,1,1,2018,9,29,1,0,0,0,157.85,1,0
11758,2,1,0,1,0,0,0,127,2018,12,3,1,0,0,0,106.2,1,0
4129,2,0,2,2,0,0,0,126,2018,7,8,1,0,0,0,107.95,3,0
17872,2,1,1,3,0,0,0,172,2018,8,21,1,0,0,0,123.25,1,0
11021,2,0,0,1,2,0,0,55,2018,4,6,0,0,0,0,105.0,0,0
30585,2,0,0,3,2,0,0,150,2018,6,16,0,0,0,0,91.0,0,0
31583,2,0,1,2,0,0,0,101,2018,4,18,0,0,0,0,80.0,0,1
38176,2,1,2,3,0,0,0,23,2018,9,25,1,0,0,0,119.0,0,1
766,3,0,2,0,0,0,1,69,2018,4,30,1,0,0,0,137.7,0,1
22571,2,0,2,2,0,0,0,93,2018,12,30,0,0,0,0,68.0,0,0
17187,2,0,0,2,0,0,1,172,2018,10,28,1,0,0,0,109.8,1,1
40019,1,0,2,3,0,0,0,308,2018,11,23,1,0,0,0,78.3,2,1
35906,2,0,2,1,0,0,0,60,2017,10,12,0,0,0,0,65.0,1,0
22148,2,0,2,2,0,0,0,120,2018,4,23,1,0,0,0,95.2,0,0
40069,2,0,1,2,0,0,0,93,2018,6,3,0,0,0,0,80.75,0,1
31657,2,1,2,3,2,0,0,51,2018,8,21,1,0,0,0,152.1,2,0
6294,1,1,0,2,0,0,0,29,2017,10,5,1,0,0,0,102.0,1,0
10870,3,0,1,3,0,0,0,77,2018,4,17,1,0,0,0,128.7,1,0
32337,2,0,0,4,0,0,0,104,2018,4,26,1,0,0,0,82.45,0,0
41124,2,0,2,1,2,0,0,1,2017,8,15,0,0,0,0,138.5,0,0
325,2,0,1,3,0,0,0,167,2018,7,4,1,0,0,0,99.45,0,1
30948,2,0,0,1,1,0,0,142,2018,7,5,1,0,0,0,94.5,0,0
27379,2,0,0,3,0,0,0,85,2018,7,28,0,0,0,0,86.36,0,0
24554,1,0,0,3,1,0,0,184,2018,10,4,1,0,0,0,98.1,0,1
3689,1,0,2,1,1,0,0,67,2018,11,20,1,0,0,0,79.2,2,0
37928,2,0,2,4,0,0,0,103,2018,9,12,1,0,0,0,135.0,0,1
17445,3,0,0,3,0,0,1,1,2018,3,7,1,0,0,0,146.0,1,0
28361,2,0,6,12,0,0,0,11,2018,11,18,1,0,0,0,75.86,0,0
11186,2,1,1,3,0,0,0,64,2018,6,28,1,0,0,0,121.5,2,0
41,2,0,1,3,0,0,0,147,2018,5,28,1,0,0,0,106.25,1,0
5831,2,0,0,2,2,0,0,257,2017,7,1,0,0,0,0,109.0,0,0
25140,3,0,0,4,0,0,1,0,2018,8,30,1,0,0,0,142.2,2,0
25300,2,2,0,4,0,0,3,29,2018,3,21,1,0,0,0,201.15,0,1
5108,2,1,2,1,0,0,0,5,2018,4,16,1,0,0,0,145.0,2,0
19597,1,0,0,1,0,0,0,95,2018,11,16,1,0,0,0,84.6,2,1
34715,2,1,0,1,0,0,0,1,2018,6,23,0,0,0,0,97.0,0,0
6595,1,0,1,4,0,0,1,237,2017,9,14,1,0,0,0,107.53,0,1
34262,2,0,0,1,0,0,0,7,2017,12,3,0,0,0,0,55.0,0,0
8229,2,0,1,2,0,0,0,220,2018,9,3,1,0,0,0,126.9,1,1
25919,2,0,0,2,0,0,0,115,2018,4,29,1,0,0,0,104.55,2,1
37645,2,0,0,2,0,0,0,103,2018,5,4,0,0,0,0,80.0,1,0
19307,2,0,0,3,0,0,0,71,2018,10,10,0,0,0,0,80.75,0,0
11612,2,0,0,4,0,0,2,15,2017,10,20,1,0,0,0,83.5,0,0
25071,3,0,0,2,0,0,1,154,2018,10,6,1,0,0,0,151.2,0,1
39263,3,0,1,2,0,0,1,83,2018,7,16,1,0,0,0,137.7,1,0
37310,2,0,0,3,0,0,0,177,2018,8,20,0,0,0,0,72.25,0,0
23445,2,0,1,1,0,0,1,61,2018,10,17,1,0,0,0,132.3,1,1
9760,2,0,2,2,0,0,1,109,2018,3,30,1,0,0,0,76.58,1,0
21553,2,0,2,5,0,0,1,108,2018,7,31,1,0,0,0,121.37,0,1
11233,2,0,2,2,1,0,0,156,2018,7,8,1,0,0,0,103.5,1,1
42076,2,2,0,1,0,0,3,43,2018,11,22,1,0,0,0,181.0,2,0
18929,1,0,0,2,0,0,0,192,2018,6,24,1,0,0,0,95.0,0,1
19112,2,0,1,0,1,0,0,160,2018,7,31,1,0,0,0,94.5,2,1
38749,2,0,1,2,0,0,0,217,2018,8,20,1,0,0,0,88.5,0,1
14328,2,2,2,1,0,0,3,5,2018,2,6,1,0,0,0,171.26,1,1
16485,2,0,1,3,0,0,0,76,2018,6,20,0,0,0,0,80.75,1,0
30567,2,0,1,2,0,0,0,256,2017,9,14,0,0,0,0,76.67,0,1
33417,2,2,1,1,0,0,3,19,2018,8,11,1,0,0,0,231.0,1,1
40009,1,0,1,3,0,0,0,115,2018,2,5,0,0,0,0,76.0,0,0
16913,2,0,0,2,0,0,0,128,2018,8,26,1,0,0,0,96.3,1,0
38702,1,0,1,2,0,0,0,7,2018,11,10,2,1,0,1,40.0,1,0
8414,2,0,0,3,0,0,0,209,2018,9,1,1,0,0,0,108.9,1,1
10019,2,0,0,2,2,0,0,6,2018,3,11,1,0,0,0,160.0,1,0
23257,2,1,0,1,0,0,0,24,2018,3,29,1,0,0,0,141.0,0,0
19209,2,2,0,3,0,0,3,25,2018,5,12,1,0,0,0,221.0,0,1
14371,2,0,2,2,0,0,0,141,2018,5,16,0,0,0,0,80.75,0,0
27816,2,0,2,2,0,0,0,11,2017,12,25,0,0,0,0,88.5,0,0
11675,3,0,2,1,0,0,1,9,2018,2,14,1,0,0,0,127.0,0,1
41616,2,0,2,3,0,0,0,117,2018,7,10,1,0,0,0,116.05,1,0
18327,2,0,2,3,0,0,0,122,2018,12,24,0,0,0,0,68.0,0,0
10573,3,0,2,0,0,0,1,104,2018,10,25,1,0,0,0,123.3,2,0
2720,2,0,0,2,0,0,0,78,2018,9,29,2,0,0,0,100.0,0,0
10162,2,0,2,2,0,0,1,179,2018,9,30,1,0,0,0,126.9,2,0
5955,2,0,2,1,2,0,0,80,2017,7,24,0,0,0,0,94.5,0,1
12912,2,2,2,3,1,1,3,0,2017,8,20,1,0,0,0,159.75,1,0
32725,2,0,1,4,0,0,1,151,2018,7,9,1,0,0,0,120.7,1,1
32019,2,0,2,2,0,0,0,95,2018,6,7,0,0,0,0,87.04,0,0
24793,2,0,0,1,0,0,0,105,2018,4,12,0,0,0,0,75.0,0,1
22567,2,0,2,3,0,0,0,212,2018,5,4,0,0,0,0,70.0,0,1
16189,2,0,2,1,0,0,0,205,2018,8,15,1,0,0,0,70.03,1,1
36991,2,0,1,2,0,0,1,98,2018,5,6,1,0,0,0,126.9,1,1
25335,2,0,2,1,0,0,0,169,2018,4,22,0,0,0,0,63.5,0,1
36490,2,0,0,1,0,0,0,164,2018,8,2,1,0,0,0,105.3,0,1
25615,1,0,0,2,0,0,0,193,2018,6,3,1,0,0,0,100.8,1,1
19612,2,0,0,1,0,0,0,19,2017,10,6,0,1,0,0,90.0,0,0
24475,2,0,1,3,0,0,1,161,2018,12,26,1,0,0,0,97.75,0,1
23206,1,0,0,1,0,0,0,0,2017,8,11,0,0,0,0,144.0,0,0
22083,2,0,0,3,0,0,0,75,2018,4,26,0,0,0,0,75.0,0,0
30438,2,0,0,1,0,0,1,79,2018,4,28,1,0,0,0,109.8,0,1
40641,2,0,1,4,0,0,1,78,2018,9,5,1,0,0,0,149.4,1,0
6084,3,0,2,5,2,0,1,107,2018,7,12,1,0,0,0,253.1,1,1
15763,2,0,0,3,0,0,0,71,2017,9,8,0,0,0,0,90.0,0,0
11716,2,1,0,2,1,1,0,7,2018,2,12,1,0,0,0,115.0,1,0
6952,2,0,2,1,2,0,0,131,2018,7,10,1,0,0,0,162.67,0,1
39824,2,0,2,1,0,0,0,46,2018,2,28,0,0,0,0,67.5,0,0
17251,2,0,2,1,0,0,0,134,2018,8,3,1,0,0,0,123.3,1,0
18831,1,0,2,1,0,0,0,1,2018,2,6,0,0,0,0,60.0,0,1
36706,3,0,0,3,0,0,1,35,2018,4,22,1,0,0,0,118.8,1,0
34212,2,0,1,2,0,0,0,124,2018,5,8,1,0,0,0,96.3,0,1
9690,2,0,2,5,0,0,0,222,2018,8,31,1,0,0,0,111.35,0,1
31092,2,0,1,1,0,0,0,88,2018,10,5,0,0,0,0,80.75,0,0
20804,2,0,0,1,2,0,0,100,2017,10,10,1,0,0,0,108.0,1,1
19117,2,0,2,1,1,0,0,111,2018,8,13,1,0,0,0,107.1,1,0
41383,2,0,0,2,0,0,0,39,2018,12,14,0,0,0,0,65.0,0,0
2844,2,0,1,3,0,0,0,76,2018,5,2,0,0,0,0,80.75,1,0
40036,2,0,2,2,0,0,0,25,2017,10,8,0,0,0,0,72.76,0,0
13043,1,0,0,3,0,0,1,28,2018,6,2,1,0,0,0,108.42,1,0
28283,2,0,0,5,1,0,0,152,2018,8,20,1,0,0,0,91.93,1,0
28786,2,0,0,1,0,0,0,122,2018,3,27,0,0,0,0,67.0,1,0
41228,2,0,2,4,0,0,0,136,2018,7,6,1,0,0,0,102.28,1,0
25415,1,0,2,1,0,0,0,97,2018,10,30,0,0,0,0,80.75,0,1
38486,2,0,2,2,0,0,0,109,2018,5,22,1,0,0,0,88.01,1,0
41823,2,0,0,5,0,0,0,144,2018,8,23,1,0,0,0,99.45,1,0
25437,2,0,1,4,0,0,0,125,2017,8,15,1,0,0,0,76.5,1,0
30415,1,0,0,1,0,0,0,14,2018,5,27,0,0,0,0,62.5,0,0
35356,1,0,0,1,0,0,0,210,2018,8,18,1,0,0,0,90.9,0,1
19903,2,1,2,5,1,0,0,106,2018,4,26,1,0,0,0,86.06,0,0
829,2,0,2,2,0,0,0,81,2018,3,20,0,0,0,0,85.0,0,1
7808,2,0,1,5,1,0,0,49,2018,10,23,0,0,0,0,75.65,0,0
20925,2,0,1,1,0,0,5,1,2018,1,21,4,1,0,2,0.0,0,0
18364,2,0,0,1,2,0,0,292,2018,7,21,0,0,0,0,115.0,0,1
21037,1,0,0,3,0,0,0,204,2018,5,5,0,0,0,0,100.0,0,1
185,2,0,0,4,0,0,0,75,2018,3,18,1,0,0,0,69.0,0,0
33636,2,0,1,3,0,0,0,222,2018,9,29,1,0,0,0,111.35,0,1
5546,2,0,2,2,0,0,0,134,2018,6,9,1,0,0,0,119.85,1,0
42031,2,0,0,4,0,0,0,21,2017,10,4,0,0,0,0,85.0,0,0
4574,2,0,0,2,0,0,1,4,2018,8,20,1,0,0,0,176.0,0,0
36422,1,0,1,2,0,0,0,85,2017,9,30,0,0,0,0,75.0,0,0
23961,1,0,2,2,0,0,0,107,2018,10,23,0,0,0,0,75.14,0,0
41197,1,0,0,1,2,0,0,157,2018,10,11,0,0,0,0,108.0,0,0
14533,3,0,2,1,0,0,1,8,2018,10,17,1,0,0,0,177.0,2,0
25397,2,0,0,2,0,0,0,68,2018,3,11,0,0,0,0,75.0,0,0
3960,2,0,0,1,0,0,1,1,2018,5,15,1,0,0,0,176.0,1,0
32884,2,0,1,3,0,0,0,88,2018,10,7,0,0,0,0,90.0,0,0
22062,2,0,1,5,2,0,0,153,2018,8,1,1,0,0,0,123.25,1,0
27638,3,0,0,1,0,0,3,4,2018,12,28,1,0,0,0,182.0,1,0
20962,2,2,0,3,0,0,2,1,2018,6,24,1,0,0,0,241.59,1,0
20905,2,0,1,2,0,0,0,138,2018,8,26,1,0,0,0,96.3,1,0
11621,2,0,0,3,0,0,0,128,2018,8,11,1,0,0,0,123.3,1,0
24928,1,0,0,2,0,0,0,31,2018,2,4,0,0,0,0,67.5,2,0
29710,1,0,0,1,0,1,0,1,2017,9,21,2,1,0,2,67.0,0,0
13141,1,0,0,1,0,0,0,6,2018,5,3,2,1,0,1,110.0,0,0
12189,2,1,1,0,0,0,0,91,2018,8,12,1,0,0,0,120.69,1,0
10392,1,0,2,2,1,0,0,28,2018,8,14,1,0,0,0,132.05,0,1
12056,2,0,1,2,0,0,0,67,2018,11,26,0,0,0,0,75.0,0,0
393,1,0,0,2,0,0,0,192,2018,6,24,0,0,0,0,115.0,0,0
35413,2,0,2,5,0,0,0,177,2018,8,2,1,0,0,0,99.45,2,0
39800,1,0,0,1,0,0,0,55,2018,7,19,1,0,0,0,79.0,0,1
41993,2,0,0,2,0,0,0,4,2018,8,15,0,1,1,0,75.0,0,0
32179,1,0,0,3,0,0,0,53,2018,10,14,0,0,0,0,120.0,0,0
867,1,0,1,3,0,0,0,223,2018,10,7,1,0,0,0,80.75,0,1
11144,2,0,2,2,0,0,1,179,2018,10,28,1,0,0,0,104.4,1,1
433,2,0,0,1,0,0,0,217,2017,8,7,1,0,0,0,76.5,2,1
40121,2,0,2,2,0,1,1,45,2018,10,22,1,0,0,0,135.45,1,0
16737,1,0,0,1,0,1,0,1,2018,4,13,2,1,0,1,67.0,0,0
14689,1,0,1,3,1,0,0,118,2018,6,28,1,0,0,0,99.0,0,0
8365,2,0,1,1,0,0,1,13,2018,5,7,1,0,0,0,161.0,0,1
28692,2,0,1,2,0,0,0,57,2018,6,22,0,0,0,0,90.67,1,0
604,2,0,1,2,0,0,0,161,2018,9,30,0,0,0,0,95.88,0,0
14048,1,0,0,2,0,0,0,7,2018,3,2,0,0,0,0,67.0,0,0
36758,2,0,2,5,0,0,0,213,2018,9,27,0,0,0,0,78.0,0,1
2774,2,0,2,2,0,0,3,5,2018,10,22,1,0,0,0,148.39,2,0
41542,2,0,0,2,0,0,0,128,2018,3,18,1,0,0,0,67.22,0,0
5029,3,0,0,2,0,0,1,63,2018,8,9,1,0,0,0,168.3,2,0
29646,2,0,1,3,0,0,1,111,2018,6,4,1,0,0,0,132.6,2,0
37952,2,0,0,2,0,0,0,185,2018,10,12,1,0,0,0,113.4,2,1
22332,2,0,0,3,0,0,0,29,2017,12,31,0,0,0,0,118.0,0,0
28192,2,0,2,2,1,0,0,161,2018,10,21,1,0,0,0,80.1,0,1
40340,2,0,1,4,0,0,0,174,2017,10,10,0,0,0,0,70.0,0,1
3571,2,0,1,3,0,0,0,166,2018,10,6,1,0,0,0,118.8,0,1
8452,2,0,1,2,0,0,1,41,2017,11,6,0,0,0,0,60.0,0,0
19918,1,0,0,1,0,0,0,1,2018,6,18,0,0,0,0,115.0,1,0
18208,2,0,0,2,2,0,0,377,2017,9,14,0,0,0,0,115.0,1,0
9989,2,0,1,3,0,0,1,50,2018,9,5,1,0,0,0,123.98,1,1
33735,2,0,0,2,1,0,0,180,2018,10,28,1,0,0,0,80.1,0,1
38046,2,0,1,2,0,0,1,26,2018,5,22,1,0,0,0,156.0,0,1
22979,3,0,0,3,0,0,1,90,2018,12,7,1,0,0,0,122.4,1,0
18500,2,0,2,2,0,0,0,162,2018,10,14,1,0,0,0,115.0,0,1
17423,1,0,0,1,0,0,0,163,2018,10,15,0,0,0,0,115.0,0,1
36130,2,0,2,2,0,0,0,168,2018,7,18,1,0,0,0,85.5,1,1
6185,2,0,0,2,0,0,1,94,2018,4,28,1,0,0,0,144.0,2,0
18041,2,1,1,3,0,0,0,1,2018,3,21,1,0,0,0,129.0,2,0
