id,CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
4410,154.0,174.0,185.0,185.0,7.0,845.0,612.0,28,29.55
1847,122.6,183.9,0.0,203.5,0.0,959.2,800.1,7,24.28
1579,202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,40.2
1655,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,21.78
3568,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,90,71.62
2352,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,28.1
2212,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,18.03
3275,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,10.73
2020,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,71.3
5373,249.1,0.0,98.8,194.9,12.8,987.8,889.0,56,67.87
1956,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,54.32
3178,193.5,290.2,0.0,185.7,0.0,998.2,704.3,90,48.15
3192,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,46.8
1307,149.0,236.0,0.0,186.0,13.0,847.0,893.0,28,56.1
2003,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.69
4820,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,59.3
575,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14,21.6
2360,254.0,0.0,0.0,198.0,0.0,968.0,863.0,7,32.82
4543,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,35.23
4801,376.0,0.0,0.0,214.6,0.0,1003.8,762.4,28,46.68
1706,310.0,0.0,0.0,192.0,0.0,1012.0,850.6,3,14.64
1799,238.0,0.0,94.0,186.0,7.0,968.0,847.0,28,24.92
3347,520.0,0.0,0.0,173.0,22.0,1125.0,613.0,28,52.2
5180,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,29.93
1280,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,26.97
4407,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.76
861,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100,46.23
4784,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,37.4
1801,141.3,212.0,0.0,203.5,0.0,971.8,759.3,14,51.02
1628,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.88
1993,275.1,189.0,0.0,159.4,9.7,1055.6,777.8,56,43.58
2639,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,36.15
269,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,81.75
629,359.4,19.6,141.6,154.8,9.6,941.6,801.9,7,36.25
3081,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,35.23
3466,231.8,0.0,121.6,174.0,11.8,1056.4,778.5,28,26.23
2334,152.0,0.0,112.0,181.0,8.0,985.0,816.0,28,26.86
4730,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,33.0
2966,425.0,166.6,0.0,153.5,16.5,852.1,887.1,28,56.4
300,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,46.68
459,153.9,145.0,113.0,167.0,15.9,987.8,889.0,7,26.06
1447,375.0,0.0,0.0,126.6,23.4,852.1,992.6,91,54.1
1472,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,57.23
2046,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,19.42
4570,154.0,17.5,174.0,193.0,15.0,967.0,633.0,7,19.54
4253,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,15.44
3915,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,39.42
2113,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,36.84
27,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,13.62
2040,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,39.59
5263,157.0,236.0,0.0,174.8,6.9,944.7,753.5,56,66.0
3216,297.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,31.42
837,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,20.77
129,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,13.46
3942,275.1,0.0,100.4,160.7,8.9,1053.5,761.2,180,42.64
2008,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,33.69
5304,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,66.82
503,108.3,163.8,94.6,203.5,1.6,947.0,746.8,28,39.66
4484,500.0,0.0,0.0,200.0,0.0,1000.0,613.0,3,32.07
4652,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,14.54
380,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,7,14.4
1851,250.2,0.0,0.0,203.5,0.0,977.6,694.1,7,21.48
1525,290.4,0.0,95.7,187.4,5.9,961.2,859.2,14,34.56
2365,376.0,0.0,0.0,192.0,0.0,1003.5,762.4,28,33.73
3782,213.8,98.1,24.5,179.9,8.6,1066.0,785.5,56,31.35
3052,148.5,139.9,108.6,193.8,6.1,892.4,780.6,28,37.17
2884,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,54.77
2340,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56,53.77
374,168.9,42.1,163.3,121.8,17.9,1058.7,780.1,56,45.84
3816,162.0,0.0,142.0,180.0,5.5,1002.0,679.0,28,17.34
2381,148.5,0.0,137.9,196.0,15.0,878.6,813.2,28,27.66
5234,255.5,288.0,0.0,192.0,0.0,889.8,717.8,3,23.84
939,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,19.54
5179,339.0,0.0,0.0,189.0,0.0,968.0,781.0,180,34.77
4302,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,120,39.58
4505,202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,22.53
2799,374.0,189.2,0.0,185.7,15.9,1043.6,734.3,28,43.58
2147,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,12.84
3591,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,360,48.4
4479,388.6,97.8,0.0,168.1,12.1,852.1,925.7,56,34.57
4909,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,52.44
4558,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,44.86
2068,310.0,145.0,0.0,178.0,8.0,1124.0,830.0,28,24.28
3623,313.3,0.0,113.0,179.6,8.9,1001.9,688.7,28,82.6
529,250.0,0.0,0.0,191.0,0.0,1047.0,806.0,28,31.81
3308,251.8,0.0,118.3,188.5,6.1,1028.1,757.7,14,24.24
5233,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,45.37
636,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,46.23
1269,297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,50.6
185,237.0,237.0,0.0,228.0,0.0,932.0,594.0,28,12.25
1394,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,10.09
3721,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.0
4039,155.6,53.8,121.9,170.6,9.6,1014.3,780.6,28,30.28
1797,173.0,116.0,0.0,192.0,0.0,966.2,763.4,90,40.87
2979,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,23.74
1441,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,52.2
4010,397.0,0.0,141.6,174.0,9.5,940.6,778.4,56,56.63
5268,355.0,19.0,91.0,145.0,18.0,967.0,871.0,28,56.63
1535,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,26.05
4028,141.9,111.0,89.6,195.4,9.6,882.6,785.6,28,33.49
3188,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,25.42
1273,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,37.96
2467,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,48.4
3688,168.0,42.1,163.8,121.8,4.5,1058.7,780.1,28,35.57
607,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,35.85
3967,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,32.72
1712,475.0,114.0,0.0,228.0,0.0,936.0,781.5,28,74.17
3893,275.1,0.0,96.2,170.1,9.9,961.2,865.0,14,27.77
2199,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,46.39
955,296.0,137.2,0.0,209.7,11.9,870.1,744.3,28,24.89
2579,144.0,180.0,120.0,212.0,11.0,878.0,728.0,28,29.23
3936,254.0,0.0,0.0,193.0,0.0,968.0,885.0,28,56.5
4332,296.0,0.0,106.0,221.0,10.0,819.0,778.0,28,33.0
4789,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,39.4
3958,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90,38.61
2852,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,29.23
403,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,47.03
2071,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,22.49
5141,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,31.35
1977,151.0,0.0,184.0,167.0,12.0,991.0,675.0,28,23.74
158,273.0,116.0,86.0,194.0,6.0,914.0,680.0,28,50.24
1748,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90,37.23
2909,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,17.95
4113,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,15.82
902,168.0,0.0,163.8,121.8,5.7,1058.7,780.1,28,55.64
352,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,7.51
1230,182.0,45.2,122.0,179.6,8.0,1059.4,780.7,100,61.86
5048,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,365,43.58
2140,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,28.8
444,387.0,20.0,0.0,183.8,0.0,938.2,845.0,7,12.47
5349,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,24.54
754,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,66.95
1737,151.6,0.0,111.9,184.4,17.9,992.0,815.9,28,35.96
2971,359.0,19.0,141.0,206.0,1.7,1012.0,801.0,56,51.02
3714,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,40.57
5380,250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,49.99
2920,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,28.47
311,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,40.06
3423,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,46.64
548,236.0,0.0,0.0,194.0,0.0,968.0,804.0,3,7.32
661,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,14.59
5148,239.6,0.0,0.0,185.7,0.0,941.6,664.3,28,19.69
1989,387.0,20.0,94.0,157.0,23.4,938.0,845.0,56,56.14
3665,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,50.95
306,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,37.26
2335,259.9,99.9,77.0,195.2,6.6,919.7,749.1,56,43.58
694,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,49.19
2356,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,23.64
3702,322.1,0.0,0.0,181.1,8.0,867.2,824.0,28,13.46
1927,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,4.57
684,159.0,209.0,0.0,193.0,9.0,1047.0,697.0,28,39.42
3427,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,13.29
749,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,38.6
3638,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,38.89
4082,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,19.69
3801,249.1,0.0,98.8,158.1,12.3,987.8,889.0,14,23.79
1266,198.6,132.4,0.0,192.0,0.0,978.4,825.5,100,50.08
3927,376.0,111.0,0.0,195.0,3.0,1035.0,762.0,28,60.28
4112,275.1,0.0,100.4,170.2,8.7,961.2,856.4,3,12.18
4787,203.5,120.5,0.0,203.5,0.0,958.2,800.1,28,33.21
3910,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,42.13
2134,288.0,121.0,0.0,177.0,3.0,908.0,829.0,28,47.1
3083,214.9,54.6,121.9,162.1,9.6,1014.3,780.1,56,44.28
3061,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,32.92
3025,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,54.1
970,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,46.24
13,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,24.48
873,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,12.47
808,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,33.31
3198,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,6.9
514,255.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,45.9
4838,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,40.15
409,154.0,0.0,0.0,176.0,9.0,877.0,868.0,28,25.18
4221,251.8,0.0,99.9,146.1,2.2,1006.0,899.8,56,44.39
5385,251.4,118.8,98.8,192.9,5.8,987.8,889.0,28,23.52
5342,158.8,0.0,0.0,185.7,0.0,1023.3,724.3,28,43.7
4694,277.0,0.0,0.0,191.0,0.0,968.0,856.0,365,37.23
207,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,23.52
4791,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,67.7
458,154.4,184.0,0.0,193.0,7.0,965.4,754.3,28,33.3
4576,250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,41.89
2430,173.0,116.0,0.0,192.0,3.0,935.4,764.3,28,28.02
250,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.3
110,252.3,0.0,98.8,146.3,12.8,987.8,889.0,56,62.5
4238,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,50.46
1107,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,71.62
4393,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,33.8
1883,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,15.52
1713,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,91,74.19
1287,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,34.57
4727,233.8,0.0,94.6,197.9,4.6,947.0,852.2,14,25.97
3441,165.0,128.5,143.6,163.8,0.0,1005.6,905.9,3,12.18
552,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,31.35
1439,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,55.55
2270,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,44.09
4173,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56,39.42
3144,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,61.89
2821,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,30.96
5168,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,74.99
1925,356.0,0.0,142.0,194.0,11.0,801.0,778.0,28,38.5
634,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,27.68
5193,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,16.88
316,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,37.81
4559,198.6,137.2,0.0,192.0,0.0,970.4,840.5,28,73.7
5081,290.4,0.0,0.0,195.2,3.1,859.2,827.6,28,47.4
1328,167.0,75.4,167.0,164.0,13.6,1007.3,770.1,14,33.12
427,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,43.25
3951,295.8,0.0,0.0,185.7,0.0,1076.2,769.3,7,28.47
105,382.0,0.0,0.0,192.0,0.0,1047.0,758.0,90,40.93
3041,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,54.32
142,132.0,207.0,161.0,179.0,5.5,867.0,736.0,28,43.57
2169,159.0,212.0,0.0,203.0,12.0,972.0,641.0,28,33.96
4240,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,37.81
89,249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,32.92
2918,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,26.2
3237,148.0,0.0,0.0,178.0,11.0,1002.0,830.0,28,22.14
2241,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,13.33
3174,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,22.9
3995,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,21.91
3737,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,39.94
2163,385.0,0.0,0.0,186.0,0.0,966.0,763.0,270,51.72
2636,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,16.89
1949,446.0,20.0,79.0,162.0,8.9,967.0,712.0,7,23.35
1768,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,33.05
5339,322.0,0.0,0.0,192.0,0.0,1000.0,821.0,90,74.17
2272,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,50.73
1,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,23.52
3842,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,54.6
5358,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,33.3
1951,531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,54.9
935,261.0,100.0,78.0,171.0,7.0,936.0,763.0,100,48.97
4643,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,50.94
2720,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,9.62
3731,382.0,0.0,0.0,186.0,0.0,1104.0,744.0,28,35.17
4918,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,22.84
1109,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,19.54
4273,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,39.38
591,168.0,42.2,163.8,121.8,5.7,1058.7,780.7,14,25.18
3534,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,14.59
1695,284.0,15.0,0.0,179.0,10.0,940.0,662.0,28,23.74
4035,540.0,0.0,0.0,173.0,0.0,1000.0,613.0,28,37.34
2936,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,39.23
4545,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,19.42
3994,198.6,132.4,0.0,192.0,0.0,978.4,825.5,270,55.5
1576,212.5,0.0,0.0,159.3,8.7,1003.8,903.8,3,12.54
1111,540.0,0.0,0.0,173.0,9.0,1125.0,613.0,90,26.23
4523,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,24.85
213,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,23.69
778,382.5,0.0,0.0,185.7,0.0,1040.6,734.3,28,55.64
1415,194.7,0.0,100.5,170.2,7.5,998.0,901.8,14,29.87
3496,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,47.4
101,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,26.91
2043,277.0,0.0,87.0,193.0,7.0,968.0,812.0,28,27.23
2848,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,65.2
4906,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,29.59
4098,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,13.2
4278,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,31.35
1567,255.0,0.0,0.0,192.0,0.0,887.0,942.0,7,19.42
165,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,23.89
5097,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7,21.5
3566,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,74.7
4147,222.4,0.0,96.7,189.3,4.5,967.1,870.3,14,32.9
5326,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3,32.9
1343,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,37.34
2013,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,32.92
273,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,35.23
71,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,39.6
4327,374.3,189.2,0.0,170.1,10.1,926.1,756.7,56,72.3
3788,307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,18.02
1087,331.0,0.0,0.0,192.0,8.0,1021.0,821.0,28,56.85
394,491.0,26.0,123.0,200.0,12.8,824.0,699.0,56,33.08
583,225.0,0.0,0.0,184.0,0.0,1113.0,833.0,28,33.96
1367,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,23.35
5405,376.0,93.4,0.0,162.6,11.5,955.8,662.9,28,39.61
5063,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,38.63
2548,326.5,0.0,112.6,193.3,8.1,877.2,824.0,28,21.6
1013,375.0,93.8,0.0,126.6,11.6,946.8,852.1,3,16.26
5294,382.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,46.68
3003,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,44.21
5176,322.2,0.0,0.0,203.5,0.0,959.2,800.0,3,12.18
1701,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.17
520,277.0,0.0,0.0,191.0,4.0,968.0,856.0,180,35.87
1763,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.77
1875,425.0,106.3,0.0,153.5,8.9,852.1,887.1,28,71.3
1259,250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,24.39
3344,446.0,24.0,79.0,162.1,11.6,967.1,712.0,56,66.95
4899,425.0,106.3,0.0,153.5,16.5,948.9,852.1,3,9.56
2253,212.0,0.0,100.0,159.0,9.0,1003.0,903.0,28,41.72
2781,166.8,250.0,0.0,203.5,0.0,975.6,692.6,90,32.33
3224,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.27
526,183.9,122.6,0.0,203.5,0.0,959.2,800.1,7,11.41
4288,446.0,24.0,79.0,162.0,11.6,967.0,712.0,91,79.99
4004,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,33.69
2946,304.0,0.0,0.0,196.0,0.0,959.0,705.0,14,30.44
377,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,30.28
1559,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,15.36
692,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,30.12
1963,500.1,0.0,0.0,200.0,0.0,1125.0,613.2,28,55.02
5278,121.6,210.7,0.0,203.5,0.0,971.8,630.0,7,12.37
348,288.4,102.3,0.0,192.0,10.4,929.8,716.1,28,46.23
2434,387.0,0.0,94.0,197.0,13.9,938.0,845.0,56,61.07
2246,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,10.35
4506,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,45.71
3633,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,18.13
1709,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,25.46
1050,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.0
590,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,38.7
519,141.3,206.0,0.0,151.4,18.6,936.0,803.7,3,7.4
3380,337.9,189.0,0.0,174.9,9.5,944.7,755.8,56,44.52
3676,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,6.27
4860,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,61.23
4462,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,30.85
2477,313.0,0.0,0.0,185.0,8.0,1046.0,689.0,28,36.35
1083,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,33.73
1607,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,56.85
3610,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,32.24
5165,272.8,119.7,81.2,178.5,7.0,824.3,692.6,28,17.24
4876,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,47.71
1294,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,7.68
1809,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,9.74
3595,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,51.26
791,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,26.31
792,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,10.35
4978,190.3,190.3,0.0,185.7,0.0,1063.4,734.3,7,13.71
1855,122.6,210.7,0.0,185.7,0.0,977.0,750.0,28,39.3
5143,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,18.13
1980,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,24.5
3233,323.7,282.8,0.0,183.8,10.3,942.7,659.9,28,59.59
3598,362.6,189.0,0.0,164.9,11.6,944.7,755.8,90,79.3
933,359.0,19.0,141.0,154.0,10.9,942.0,801.0,360,42.62
3965,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,39.7
3328,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,66.78
1530,469.0,24.0,79.0,162.1,11.6,967.1,712.2,3,42.03
1410,342.0,38.0,0.0,228.0,0.0,932.0,670.0,3,11.65
3524,424.0,22.0,132.0,168.0,8.5,822.0,750.0,90,56.62
4641,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,37.43
5023,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,14,16.88
4140,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,21.91
83,387.0,20.0,0.0,157.0,11.6,938.0,845.0,28,40.15
868,165.0,128.5,0.0,175.1,16.1,1005.8,746.6,56,56.7
2350,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,23.22
20,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,52.3
4627,296.0,0.0,0.0,192.0,0.0,1083.0,769.0,90,43.7
4362,152.0,210.0,113.0,198.0,9.0,833.0,690.0,28,51.96
4755,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,52.91
2795,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,365,22.75
3453,157.0,0.0,0.0,193.0,0.0,968.0,856.0,3,12.47
4941,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,25.89
3778,331.0,133.0,0.0,192.0,0.0,978.0,825.5,7,28.1
1562,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,27.63
4546,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,37.92
3093,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,20.77
3155,362.6,0.0,0.0,164.9,11.6,944.7,755.8,7,27.42
973,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,25.75
1710,251.4,0.0,118.3,192.9,5.8,1026.6,754.3,3,13.2
3201,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,4.57
4371,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,28.63
5207,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100,38.41
1098,272.8,0.0,0.0,186.7,0.0,1012.4,714.3,3,13.46
4501,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,36.3
2844,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,33.02
886,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,7.75
5331,355.9,189.0,132.1,170.1,9.1,801.4,739.3,28,42.23
4200,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,33.8
3560,310.0,0.0,0.0,192.0,0.0,970.4,850.6,3,13.4
4949,314.0,0.0,113.0,169.9,10.1,923.2,728.9,28,33.21
4135,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,26.92
4761,166.8,0.0,125.2,143.3,12.1,987.8,889.0,28,44.39
515,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,53.58
4991,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,26.05
737,380.0,95.0,0.0,228.0,0.0,932.0,670.0,90,52.3
1453,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,21.92
3553,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,41.64
